Id,State,Country,Lat,Long,Date,ConfirmedCases,Fatalities,DateTimeStamp,Year,Month,WeekNumber,Day,population
11580,,Honduras,15.2,-86.2419,2020-03-09,0.0,0.0,2020-03-09,2020,3,11,9,8576532
11581,,Honduras,15.2,-86.2419,2020-03-10,0.0,0.0,2020-03-10,2020,3,11,10,8576532
11582,,Honduras,15.2,-86.2419,2020-03-11,2.0,0.0,2020-03-11,2020,3,11,11,8576532
11583,,Honduras,15.2,-86.2419,2020-03-12,2.0,0.0,2020-03-12,2020,3,11,12,8576532
11584,,Honduras,15.2,-86.2419,2020-03-13,2.0,0.0,2020-03-13,2020,3,11,13,8576532
11585,,Honduras,15.2,-86.2419,2020-03-14,2.0,0.0,2020-03-14,2020,3,11,14,8576532
11586,,Honduras,15.2,-86.2419,2020-03-15,3.0,0.0,2020-03-15,2020,3,11,15,8576532
11587,,Honduras,15.2,-86.2419,2020-03-16,6.0,0.0,2020-03-16,2020,3,12,16,8576532
11588,,Honduras,15.2,-86.2419,2020-03-17,8.0,0.0,2020-03-17,2020,3,12,17,8576532
11589,,Honduras,15.2,-86.2419,2020-03-18,9.0,0.0,2020-03-18,2020,3,12,18,8576532
11590,,Honduras,15.2,-86.2419,2020-03-19,12.0,0.0,2020-03-19,2020,3,12,19,8576532
11591,,Honduras,15.2,-86.2419,2020-03-20,24.0,0.0,2020-03-20,2020,3,12,20,8576532
11592,,Honduras,15.2,-86.2419,2020-03-21,24.0,0.0,2020-03-21,2020,3,12,21,8576532
11593,,Honduras,15.2,-86.2419,2020-03-22,26.0,0.0,2020-03-22,2020,3,12,22,8576532
11626,,Hungary,47.1625,19.5033,2020-01-22,0.0,0.0,2020-01-22,2020,1,4,22,9823000
11627,,Hungary,47.1625,19.5033,2020-01-23,0.0,0.0,2020-01-23,2020,1,4,23,9823000
11628,,Hungary,47.1625,19.5033,2020-01-24,0.0,0.0,2020-01-24,2020,1,4,24,9823000
11629,,Hungary,47.1625,19.5033,2020-01-25,0.0,0.0,2020-01-25,2020,1,4,25,9823000
11630,,Hungary,47.1625,19.5033,2020-01-26,0.0,0.0,2020-01-26,2020,1,4,26,9823000
11631,,Hungary,47.1625,19.5033,2020-01-27,0.0,0.0,2020-01-27,2020,1,5,27,9823000
11632,,Hungary,47.1625,19.5033,2020-01-28,0.0,0.0,2020-01-28,2020,1,5,28,9823000
11633,,Hungary,47.1625,19.5033,2020-01-29,0.0,0.0,2020-01-29,2020,1,5,29,9823000
11634,,Hungary,47.1625,19.5033,2020-01-30,0.0,0.0,2020-01-30,2020,1,5,30,9823000
11635,,Hungary,47.1625,19.5033,2020-01-31,0.0,0.0,2020-01-31,2020,1,5,31,9823000
11636,,Hungary,47.1625,19.5033,2020-02-01,0.0,0.0,2020-02-01,2020,2,5,1,9823000
11637,,Hungary,47.1625,19.5033,2020-02-02,0.0,0.0,2020-02-02,2020,2,5,2,9823000
11638,,Hungary,47.1625,19.5033,2020-02-03,0.0,0.0,2020-02-03,2020,2,6,3,9823000
11639,,Hungary,47.1625,19.5033,2020-02-04,0.0,0.0,2020-02-04,2020,2,6,4,9823000
11640,,Hungary,47.1625,19.5033,2020-02-05,0.0,0.0,2020-02-05,2020,2,6,5,9823000
11641,,Hungary,47.1625,19.5033,2020-02-06,0.0,0.0,2020-02-06,2020,2,6,6,9823000
11642,,Hungary,47.1625,19.5033,2020-02-07,0.0,0.0,2020-02-07,2020,2,6,7,9823000
11643,,Hungary,47.1625,19.5033,2020-02-08,0.0,0.0,2020-02-08,2020,2,6,8,9823000
11644,,Hungary,47.1625,19.5033,2020-02-09,0.0,0.0,2020-02-09,2020,2,6,9,9823000
11645,,Hungary,47.1625,19.5033,2020-02-10,0.0,0.0,2020-02-10,2020,2,7,10,9823000
11646,,Hungary,47.1625,19.5033,2020-02-11,0.0,0.0,2020-02-11,2020,2,7,11,9823000
11647,,Hungary,47.1625,19.5033,2020-02-12,0.0,0.0,2020-02-12,2020,2,7,12,9823000
11648,,Hungary,47.1625,19.5033,2020-02-13,0.0,0.0,2020-02-13,2020,2,7,13,9823000
11649,,Hungary,47.1625,19.5033,2020-02-14,0.0,0.0,2020-02-14,2020,2,7,14,9823000
11650,,Hungary,47.1625,19.5033,2020-02-15,0.0,0.0,2020-02-15,2020,2,7,15,9823000
11651,,Hungary,47.1625,19.5033,2020-02-16,0.0,0.0,2020-02-16,2020,2,7,16,9823000
11652,,Hungary,47.1625,19.5033,2020-02-17,0.0,0.0,2020-02-17,2020,2,8,17,9823000
11653,,Hungary,47.1625,19.5033,2020-02-18,0.0,0.0,2020-02-18,2020,2,8,18,9823000
11654,,Hungary,47.1625,19.5033,2020-02-19,0.0,0.0,2020-02-19,2020,2,8,19,9823000
11655,,Hungary,47.1625,19.5033,2020-02-20,0.0,0.0,2020-02-20,2020,2,8,20,9823000
11656,,Hungary,47.1625,19.5033,2020-02-21,0.0,0.0,2020-02-21,2020,2,8,21,9823000
11657,,Hungary,47.1625,19.5033,2020-02-22,0.0,0.0,2020-02-22,2020,2,8,22,9823000
11658,,Hungary,47.1625,19.5033,2020-02-23,0.0,0.0,2020-02-23,2020,2,8,23,9823000
11659,,Hungary,47.1625,19.5033,2020-02-24,0.0,0.0,2020-02-24,2020,2,9,24,9823000
11660,,Hungary,47.1625,19.5033,2020-02-25,0.0,0.0,2020-02-25,2020,2,9,25,9823000
11661,,Hungary,47.1625,19.5033,2020-02-26,0.0,0.0,2020-02-26,2020,2,9,26,9823000
11662,,Hungary,47.1625,19.5033,2020-02-27,0.0,0.0,2020-02-27,2020,2,9,27,9823000
11663,,Hungary,47.1625,19.5033,2020-02-28,0.0,0.0,2020-02-28,2020,2,9,28,9823000
11664,,Hungary,47.1625,19.5033,2020-02-29,0.0,0.0,2020-02-29,2020,2,9,29,9823000
11665,,Hungary,47.1625,19.5033,2020-03-01,0.0,0.0,2020-03-01,2020,3,9,1,9823000
11666,,Hungary,47.1625,19.5033,2020-03-02,0.0,0.0,2020-03-02,2020,3,10,2,9823000
11667,,Hungary,47.1625,19.5033,2020-03-03,0.0,0.0,2020-03-03,2020,3,10,3,9823000
11668,,Hungary,47.1625,19.5033,2020-03-04,2.0,0.0,2020-03-04,2020,3,10,4,9823000
11669,,Hungary,47.1625,19.5033,2020-03-05,2.0,0.0,2020-03-05,2020,3,10,5,9823000
11670,,Hungary,47.1625,19.5033,2020-03-06,2.0,0.0,2020-03-06,2020,3,10,6,9823000
11671,,Hungary,47.1625,19.5033,2020-03-07,4.0,0.0,2020-03-07,2020,3,10,7,9823000
11672,,Hungary,47.1625,19.5033,2020-03-08,7.0,0.0,2020-03-08,2020,3,10,8,9823000
11673,,Hungary,47.1625,19.5033,2020-03-09,9.0,0.0,2020-03-09,2020,3,11,9,9823000
11674,,Hungary,47.1625,19.5033,2020-03-10,9.0,0.0,2020-03-10,2020,3,11,10,9823000
11675,,Hungary,47.1625,19.5033,2020-03-11,13.0,0.0,2020-03-11,2020,3,11,11,9823000
11676,,Hungary,47.1625,19.5033,2020-03-12,13.0,0.0,2020-03-12,2020,3,11,12,9823000
11677,,Hungary,47.1625,19.5033,2020-03-13,19.0,0.0,2020-03-13,2020,3,11,13,9823000
11678,,Hungary,47.1625,19.5033,2020-03-14,30.0,0.0,2020-03-14,2020,3,11,14,9823000
11679,,Hungary,47.1625,19.5033,2020-03-15,32.0,1.0,2020-03-15,2020,3,11,15,9823000
11680,,Hungary,47.1625,19.5033,2020-03-16,39.0,1.0,2020-03-16,2020,3,12,16,9823000
11681,,Hungary,47.1625,19.5033,2020-03-17,50.0,1.0,2020-03-17,2020,3,12,17,9823000
11682,,Hungary,47.1625,19.5033,2020-03-18,58.0,1.0,2020-03-18,2020,3,12,18,9823000
11683,,Hungary,47.1625,19.5033,2020-03-19,73.0,1.0,2020-03-19,2020,3,12,19,9823000
11684,,Hungary,47.1625,19.5033,2020-03-20,85.0,3.0,2020-03-20,2020,3,12,20,9823000
11685,,Hungary,47.1625,19.5033,2020-03-21,103.0,4.0,2020-03-21,2020,3,12,21,9823000
11686,,Hungary,47.1625,19.5033,2020-03-22,131.0,6.0,2020-03-22,2020,3,12,22,9823000
11719,,Iceland,64.9631,-19.0208,2020-01-22,0.0,0.0,2020-01-22,2020,1,4,22,334300
11720,,Iceland,64.9631,-19.0208,2020-01-23,0.0,0.0,2020-01-23,2020,1,4,23,334300
11721,,Iceland,64.9631,-19.0208,2020-01-24,0.0,0.0,2020-01-24,2020,1,4,24,334300
11722,,Iceland,64.9631,-19.0208,2020-01-25,0.0,0.0,2020-01-25,2020,1,4,25,334300
11723,,Iceland,64.9631,-19.0208,2020-01-26,0.0,0.0,2020-01-26,2020,1,4,26,334300
11724,,Iceland,64.9631,-19.0208,2020-01-27,0.0,0.0,2020-01-27,2020,1,5,27,334300
11725,,Iceland,64.9631,-19.0208,2020-01-28,0.0,0.0,2020-01-28,2020,1,5,28,334300
11726,,Iceland,64.9631,-19.0208,2020-01-29,0.0,0.0,2020-01-29,2020,1,5,29,334300
11727,,Iceland,64.9631,-19.0208,2020-01-30,0.0,0.0,2020-01-30,2020,1,5,30,334300
11728,,Iceland,64.9631,-19.0208,2020-01-31,0.0,0.0,2020-01-31,2020,1,5,31,334300
11729,,Iceland,64.9631,-19.0208,2020-02-01,0.0,0.0,2020-02-01,2020,2,5,1,334300
11730,,Iceland,64.9631,-19.0208,2020-02-02,0.0,0.0,2020-02-02,2020,2,5,2,334300
11731,,Iceland,64.9631,-19.0208,2020-02-03,0.0,0.0,2020-02-03,2020,2,6,3,334300
11732,,Iceland,64.9631,-19.0208,2020-02-04,0.0,0.0,2020-02-04,2020,2,6,4,334300
11733,,Iceland,64.9631,-19.0208,2020-02-05,0.0,0.0,2020-02-05,2020,2,6,5,334300
11734,,Iceland,64.9631,-19.0208,2020-02-06,0.0,0.0,2020-02-06,2020,2,6,6,334300
11735,,Iceland,64.9631,-19.0208,2020-02-07,0.0,0.0,2020-02-07,2020,2,6,7,334300
11736,,Iceland,64.9631,-19.0208,2020-02-08,0.0,0.0,2020-02-08,2020,2,6,8,334300
11737,,Iceland,64.9631,-19.0208,2020-02-09,0.0,0.0,2020-02-09,2020,2,6,9,334300
11738,,Iceland,64.9631,-19.0208,2020-02-10,0.0,0.0,2020-02-10,2020,2,7,10,334300
11739,,Iceland,64.9631,-19.0208,2020-02-11,0.0,0.0,2020-02-11,2020,2,7,11,334300
11740,,Iceland,64.9631,-19.0208,2020-02-12,0.0,0.0,2020-02-12,2020,2,7,12,334300
11741,,Iceland,64.9631,-19.0208,2020-02-13,0.0,0.0,2020-02-13,2020,2,7,13,334300
11742,,Iceland,64.9631,-19.0208,2020-02-14,0.0,0.0,2020-02-14,2020,2,7,14,334300
11743,,Iceland,64.9631,-19.0208,2020-02-15,0.0,0.0,2020-02-15,2020,2,7,15,334300
11744,,Iceland,64.9631,-19.0208,2020-02-16,0.0,0.0,2020-02-16,2020,2,7,16,334300
11745,,Iceland,64.9631,-19.0208,2020-02-17,0.0,0.0,2020-02-17,2020,2,8,17,334300
11746,,Iceland,64.9631,-19.0208,2020-02-18,0.0,0.0,2020-02-18,2020,2,8,18,334300
11747,,Iceland,64.9631,-19.0208,2020-02-19,0.0,0.0,2020-02-19,2020,2,8,19,334300
11748,,Iceland,64.9631,-19.0208,2020-02-20,0.0,0.0,2020-02-20,2020,2,8,20,334300
11749,,Iceland,64.9631,-19.0208,2020-02-21,0.0,0.0,2020-02-21,2020,2,8,21,334300
11750,,Iceland,64.9631,-19.0208,2020-02-22,0.0,0.0,2020-02-22,2020,2,8,22,334300
11751,,Iceland,64.9631,-19.0208,2020-02-23,0.0,0.0,2020-02-23,2020,2,8,23,334300
11752,,Iceland,64.9631,-19.0208,2020-02-24,0.0,0.0,2020-02-24,2020,2,9,24,334300
11753,,Iceland,64.9631,-19.0208,2020-02-25,0.0,0.0,2020-02-25,2020,2,9,25,334300
11754,,Iceland,64.9631,-19.0208,2020-02-26,0.0,0.0,2020-02-26,2020,2,9,26,334300
11755,,Iceland,64.9631,-19.0208,2020-02-27,0.0,0.0,2020-02-27,2020,2,9,27,334300
11756,,Iceland,64.9631,-19.0208,2020-02-28,1.0,0.0,2020-02-28,2020,2,9,28,334300
11757,,Iceland,64.9631,-19.0208,2020-02-29,1.0,0.0,2020-02-29,2020,2,9,29,334300
11758,,Iceland,64.9631,-19.0208,2020-03-01,3.0,0.0,2020-03-01,2020,3,9,1,334300
11759,,Iceland,64.9631,-19.0208,2020-03-02,6.0,0.0,2020-03-02,2020,3,10,2,334300
11760,,Iceland,64.9631,-19.0208,2020-03-03,11.0,0.0,2020-03-03,2020,3,10,3,334300
11761,,Iceland,64.9631,-19.0208,2020-03-04,26.0,0.0,2020-03-04,2020,3,10,4,334300
11762,,Iceland,64.9631,-19.0208,2020-03-05,34.0,0.0,2020-03-05,2020,3,10,5,334300
11763,,Iceland,64.9631,-19.0208,2020-03-06,43.0,0.0,2020-03-06,2020,3,10,6,334300
11764,,Iceland,64.9631,-19.0208,2020-03-07,50.0,0.0,2020-03-07,2020,3,10,7,334300
11765,,Iceland,64.9631,-19.0208,2020-03-08,50.0,0.0,2020-03-08,2020,3,10,8,334300
11766,,Iceland,64.9631,-19.0208,2020-03-09,58.0,0.0,2020-03-09,2020,3,11,9,334300
11767,,Iceland,64.9631,-19.0208,2020-03-10,69.0,0.0,2020-03-10,2020,3,11,10,334300
11768,,Iceland,64.9631,-19.0208,2020-03-11,85.0,0.0,2020-03-11,2020,3,11,11,334300
11769,,Iceland,64.9631,-19.0208,2020-03-12,103.0,0.0,2020-03-12,2020,3,11,12,334300
11770,,Iceland,64.9631,-19.0208,2020-03-13,134.0,0.0,2020-03-13,2020,3,11,13,334300
11771,,Iceland,64.9631,-19.0208,2020-03-14,156.0,0.0,2020-03-14,2020,3,11,14,334300
11772,,Iceland,64.9631,-19.0208,2020-03-15,171.0,5.0,2020-03-15,2020,3,11,15,334300
11773,,Iceland,64.9631,-19.0208,2020-03-16,180.0,0.0,2020-03-16,2020,3,12,16,334300
11774,,Iceland,64.9631,-19.0208,2020-03-17,220.0,1.0,2020-03-17,2020,3,12,17,334300
11775,,Iceland,64.9631,-19.0208,2020-03-18,250.0,1.0,2020-03-18,2020,3,12,18,334300
11776,,Iceland,64.9631,-19.0208,2020-03-19,330.0,1.0,2020-03-19,2020,3,12,19,334300
11777,,Iceland,64.9631,-19.0208,2020-03-20,409.0,0.0,2020-03-20,2020,3,12,20,334300
11778,,Iceland,64.9631,-19.0208,2020-03-21,473.0,1.0,2020-03-21,2020,3,12,21,334300
11779,,Iceland,64.9631,-19.0208,2020-03-22,568.0,1.0,2020-03-22,2020,3,12,22,334300
11812,,India,21.0,78.0,2020-01-22,0.0,0.0,2020-01-22,2020,1,4,22,1295210000
11813,,India,21.0,78.0,2020-01-23,0.0,0.0,2020-01-23,2020,1,4,23,1295210000
11814,,India,21.0,78.0,2020-01-24,0.0,0.0,2020-01-24,2020,1,4,24,1295210000
11815,,India,21.0,78.0,2020-01-25,0.0,0.0,2020-01-25,2020,1,4,25,1295210000
11816,,India,21.0,78.0,2020-01-26,0.0,0.0,2020-01-26,2020,1,4,26,1295210000
11817,,India,21.0,78.0,2020-01-27,0.0,0.0,2020-01-27,2020,1,5,27,1295210000
11818,,India,21.0,78.0,2020-01-28,0.0,0.0,2020-01-28,2020,1,5,28,1295210000
11819,,India,21.0,78.0,2020-01-29,0.0,0.0,2020-01-29,2020,1,5,29,1295210000
11820,,India,21.0,78.0,2020-01-30,1.0,0.0,2020-01-30,2020,1,5,30,1295210000
11821,,India,21.0,78.0,2020-01-31,1.0,0.0,2020-01-31,2020,1,5,31,1295210000
11822,,India,21.0,78.0,2020-02-01,1.0,0.0,2020-02-01,2020,2,5,1,1295210000
11823,,India,21.0,78.0,2020-02-02,2.0,0.0,2020-02-02,2020,2,5,2,1295210000
11824,,India,21.0,78.0,2020-02-03,3.0,0.0,2020-02-03,2020,2,6,3,1295210000
11825,,India,21.0,78.0,2020-02-04,3.0,0.0,2020-02-04,2020,2,6,4,1295210000
11826,,India,21.0,78.0,2020-02-05,3.0,0.0,2020-02-05,2020,2,6,5,1295210000
11827,,India,21.0,78.0,2020-02-06,3.0,0.0,2020-02-06,2020,2,6,6,1295210000
11828,,India,21.0,78.0,2020-02-07,3.0,0.0,2020-02-07,2020,2,6,7,1295210000
11829,,India,21.0,78.0,2020-02-08,3.0,0.0,2020-02-08,2020,2,6,8,1295210000
11830,,India,21.0,78.0,2020-02-09,3.0,0.0,2020-02-09,2020,2,6,9,1295210000
11831,,India,21.0,78.0,2020-02-10,3.0,0.0,2020-02-10,2020,2,7,10,1295210000
11832,,India,21.0,78.0,2020-02-11,3.0,0.0,2020-02-11,2020,2,7,11,1295210000
11833,,India,21.0,78.0,2020-02-12,3.0,0.0,2020-02-12,2020,2,7,12,1295210000
11834,,India,21.0,78.0,2020-02-13,3.0,0.0,2020-02-13,2020,2,7,13,1295210000
11835,,India,21.0,78.0,2020-02-14,3.0,0.0,2020-02-14,2020,2,7,14,1295210000
11836,,India,21.0,78.0,2020-02-15,3.0,0.0,2020-02-15,2020,2,7,15,1295210000
11837,,India,21.0,78.0,2020-02-16,3.0,0.0,2020-02-16,2020,2,7,16,1295210000
11838,,India,21.0,78.0,2020-02-17,3.0,0.0,2020-02-17,2020,2,8,17,1295210000
11839,,India,21.0,78.0,2020-02-18,3.0,0.0,2020-02-18,2020,2,8,18,1295210000
11840,,India,21.0,78.0,2020-02-19,3.0,0.0,2020-02-19,2020,2,8,19,1295210000
11841,,India,21.0,78.0,2020-02-20,3.0,0.0,2020-02-20,2020,2,8,20,1295210000
11842,,India,21.0,78.0,2020-02-21,3.0,0.0,2020-02-21,2020,2,8,21,1295210000
11843,,India,21.0,78.0,2020-02-22,3.0,0.0,2020-02-22,2020,2,8,22,1295210000
11844,,India,21.0,78.0,2020-02-23,3.0,0.0,2020-02-23,2020,2,8,23,1295210000
11845,,India,21.0,78.0,2020-02-24,3.0,0.0,2020-02-24,2020,2,9,24,1295210000
11846,,India,21.0,78.0,2020-02-25,3.0,0.0,2020-02-25,2020,2,9,25,1295210000
11847,,India,21.0,78.0,2020-02-26,3.0,0.0,2020-02-26,2020,2,9,26,1295210000
11848,,India,21.0,78.0,2020-02-27,3.0,0.0,2020-02-27,2020,2,9,27,1295210000
11849,,India,21.0,78.0,2020-02-28,3.0,0.0,2020-02-28,2020,2,9,28,1295210000
11850,,India,21.0,78.0,2020-02-29,3.0,0.0,2020-02-29,2020,2,9,29,1295210000
11851,,India,21.0,78.0,2020-03-01,3.0,0.0,2020-03-01,2020,3,9,1,1295210000
11852,,India,21.0,78.0,2020-03-02,5.0,0.0,2020-03-02,2020,3,10,2,1295210000
11853,,India,21.0,78.0,2020-03-03,5.0,0.0,2020-03-03,2020,3,10,3,1295210000
11854,,India,21.0,78.0,2020-03-04,28.0,0.0,2020-03-04,2020,3,10,4,1295210000
11855,,India,21.0,78.0,2020-03-05,30.0,0.0,2020-03-05,2020,3,10,5,1295210000
11856,,India,21.0,78.0,2020-03-06,31.0,0.0,2020-03-06,2020,3,10,6,1295210000
11857,,India,21.0,78.0,2020-03-07,34.0,0.0,2020-03-07,2020,3,10,7,1295210000
11858,,India,21.0,78.0,2020-03-08,39.0,0.0,2020-03-08,2020,3,10,8,1295210000
11859,,India,21.0,78.0,2020-03-09,43.0,0.0,2020-03-09,2020,3,11,9,1295210000
11860,,India,21.0,78.0,2020-03-10,56.0,0.0,2020-03-10,2020,3,11,10,1295210000
11861,,India,21.0,78.0,2020-03-11,62.0,1.0,2020-03-11,2020,3,11,11,1295210000
11862,,India,21.0,78.0,2020-03-12,73.0,1.0,2020-03-12,2020,3,11,12,1295210000
11863,,India,21.0,78.0,2020-03-13,82.0,2.0,2020-03-13,2020,3,11,13,1295210000
11864,,India,21.0,78.0,2020-03-14,102.0,2.0,2020-03-14,2020,3,11,14,1295210000
11865,,India,21.0,78.0,2020-03-15,113.0,2.0,2020-03-15,2020,3,11,15,1295210000
11866,,India,21.0,78.0,2020-03-16,119.0,2.0,2020-03-16,2020,3,12,16,1295210000
11867,,India,21.0,78.0,2020-03-17,142.0,3.0,2020-03-17,2020,3,12,17,1295210000
11868,,India,21.0,78.0,2020-03-18,156.0,3.0,2020-03-18,2020,3,12,18,1295210000
11869,,India,21.0,78.0,2020-03-19,194.0,4.0,2020-03-19,2020,3,12,19,1295210000
11870,,India,21.0,78.0,2020-03-20,244.0,5.0,2020-03-20,2020,3,12,20,1295210000
11871,,India,21.0,78.0,2020-03-21,330.0,4.0,2020-03-21,2020,3,12,21,1295210000
11872,,India,21.0,78.0,2020-03-22,396.0,7.0,2020-03-22,2020,3,12,22,1295210000
11905,,Indonesia,-0.7893,113.9213,2020-01-22,0.0,0.0,2020-01-22,2020,1,4,22,258705000
11906,,Indonesia,-0.7893,113.9213,2020-01-23,0.0,0.0,2020-01-23,2020,1,4,23,258705000
11907,,Indonesia,-0.7893,113.9213,2020-01-24,0.0,0.0,2020-01-24,2020,1,4,24,258705000
11908,,Indonesia,-0.7893,113.9213,2020-01-25,0.0,0.0,2020-01-25,2020,1,4,25,258705000
11909,,Indonesia,-0.7893,113.9213,2020-01-26,0.0,0.0,2020-01-26,2020,1,4,26,258705000
11910,,Indonesia,-0.7893,113.9213,2020-01-27,0.0,0.0,2020-01-27,2020,1,5,27,258705000
11911,,Indonesia,-0.7893,113.9213,2020-01-28,0.0,0.0,2020-01-28,2020,1,5,28,258705000
11912,,Indonesia,-0.7893,113.9213,2020-01-29,0.0,0.0,2020-01-29,2020,1,5,29,258705000
11913,,Indonesia,-0.7893,113.9213,2020-01-30,0.0,0.0,2020-01-30,2020,1,5,30,258705000
11914,,Indonesia,-0.7893,113.9213,2020-01-31,0.0,0.0,2020-01-31,2020,1,5,31,258705000
11915,,Indonesia,-0.7893,113.9213,2020-02-01,0.0,0.0,2020-02-01,2020,2,5,1,258705000
11916,,Indonesia,-0.7893,113.9213,2020-02-02,0.0,0.0,2020-02-02,2020,2,5,2,258705000
11917,,Indonesia,-0.7893,113.9213,2020-02-03,0.0,0.0,2020-02-03,2020,2,6,3,258705000
11918,,Indonesia,-0.7893,113.9213,2020-02-04,0.0,0.0,2020-02-04,2020,2,6,4,258705000
11919,,Indonesia,-0.7893,113.9213,2020-02-05,0.0,0.0,2020-02-05,2020,2,6,5,258705000
11920,,Indonesia,-0.7893,113.9213,2020-02-06,0.0,0.0,2020-02-06,2020,2,6,6,258705000
11921,,Indonesia,-0.7893,113.9213,2020-02-07,0.0,0.0,2020-02-07,2020,2,6,7,258705000
11922,,Indonesia,-0.7893,113.9213,2020-02-08,0.0,0.0,2020-02-08,2020,2,6,8,258705000
11923,,Indonesia,-0.7893,113.9213,2020-02-09,0.0,0.0,2020-02-09,2020,2,6,9,258705000
11924,,Indonesia,-0.7893,113.9213,2020-02-10,0.0,0.0,2020-02-10,2020,2,7,10,258705000
11925,,Indonesia,-0.7893,113.9213,2020-02-11,0.0,0.0,2020-02-11,2020,2,7,11,258705000
11926,,Indonesia,-0.7893,113.9213,2020-02-12,0.0,0.0,2020-02-12,2020,2,7,12,258705000
11927,,Indonesia,-0.7893,113.9213,2020-02-13,0.0,0.0,2020-02-13,2020,2,7,13,258705000
11928,,Indonesia,-0.7893,113.9213,2020-02-14,0.0,0.0,2020-02-14,2020,2,7,14,258705000
11929,,Indonesia,-0.7893,113.9213,2020-02-15,0.0,0.0,2020-02-15,2020,2,7,15,258705000
11930,,Indonesia,-0.7893,113.9213,2020-02-16,0.0,0.0,2020-02-16,2020,2,7,16,258705000
11931,,Indonesia,-0.7893,113.9213,2020-02-17,0.0,0.0,2020-02-17,2020,2,8,17,258705000
11932,,Indonesia,-0.7893,113.9213,2020-02-18,0.0,0.0,2020-02-18,2020,2,8,18,258705000
11933,,Indonesia,-0.7893,113.9213,2020-02-19,0.0,0.0,2020-02-19,2020,2,8,19,258705000
11934,,Indonesia,-0.7893,113.9213,2020-02-20,0.0,0.0,2020-02-20,2020,2,8,20,258705000
11935,,Indonesia,-0.7893,113.9213,2020-02-21,0.0,0.0,2020-02-21,2020,2,8,21,258705000
11936,,Indonesia,-0.7893,113.9213,2020-02-22,0.0,0.0,2020-02-22,2020,2,8,22,258705000
11937,,Indonesia,-0.7893,113.9213,2020-02-23,0.0,0.0,2020-02-23,2020,2,8,23,258705000
11938,,Indonesia,-0.7893,113.9213,2020-02-24,0.0,0.0,2020-02-24,2020,2,9,24,258705000
11939,,Indonesia,-0.7893,113.9213,2020-02-25,0.0,0.0,2020-02-25,2020,2,9,25,258705000
11940,,Indonesia,-0.7893,113.9213,2020-02-26,0.0,0.0,2020-02-26,2020,2,9,26,258705000
11941,,Indonesia,-0.7893,113.9213,2020-02-27,0.0,0.0,2020-02-27,2020,2,9,27,258705000
11942,,Indonesia,-0.7893,113.9213,2020-02-28,0.0,0.0,2020-02-28,2020,2,9,28,258705000
11943,,Indonesia,-0.7893,113.9213,2020-02-29,0.0,0.0,2020-02-29,2020,2,9,29,258705000
11944,,Indonesia,-0.7893,113.9213,2020-03-01,0.0,0.0,2020-03-01,2020,3,9,1,258705000
11945,,Indonesia,-0.7893,113.9213,2020-03-02,2.0,0.0,2020-03-02,2020,3,10,2,258705000
11946,,Indonesia,-0.7893,113.9213,2020-03-03,2.0,0.0,2020-03-03,2020,3,10,3,258705000
11947,,Indonesia,-0.7893,113.9213,2020-03-04,2.0,0.0,2020-03-04,2020,3,10,4,258705000
11948,,Indonesia,-0.7893,113.9213,2020-03-05,2.0,0.0,2020-03-05,2020,3,10,5,258705000
11949,,Indonesia,-0.7893,113.9213,2020-03-06,4.0,0.0,2020-03-06,2020,3,10,6,258705000
11950,,Indonesia,-0.7893,113.9213,2020-03-07,4.0,0.0,2020-03-07,2020,3,10,7,258705000
11951,,Indonesia,-0.7893,113.9213,2020-03-08,6.0,0.0,2020-03-08,2020,3,10,8,258705000
11952,,Indonesia,-0.7893,113.9213,2020-03-09,19.0,0.0,2020-03-09,2020,3,11,9,258705000
11953,,Indonesia,-0.7893,113.9213,2020-03-10,27.0,0.0,2020-03-10,2020,3,11,10,258705000
11954,,Indonesia,-0.7893,113.9213,2020-03-11,34.0,1.0,2020-03-11,2020,3,11,11,258705000
11955,,Indonesia,-0.7893,113.9213,2020-03-12,34.0,1.0,2020-03-12,2020,3,11,12,258705000
11956,,Indonesia,-0.7893,113.9213,2020-03-13,69.0,4.0,2020-03-13,2020,3,11,13,258705000
11957,,Indonesia,-0.7893,113.9213,2020-03-14,96.0,5.0,2020-03-14,2020,3,11,14,258705000
11958,,Indonesia,-0.7893,113.9213,2020-03-15,117.0,5.0,2020-03-15,2020,3,11,15,258705000
11959,,Indonesia,-0.7893,113.9213,2020-03-16,134.0,5.0,2020-03-16,2020,3,12,16,258705000
11960,,Indonesia,-0.7893,113.9213,2020-03-17,172.0,5.0,2020-03-17,2020,3,12,17,258705000
11961,,Indonesia,-0.7893,113.9213,2020-03-18,227.0,19.0,2020-03-18,2020,3,12,18,258705000
11962,,Indonesia,-0.7893,113.9213,2020-03-19,311.0,25.0,2020-03-19,2020,3,12,19,258705000
11963,,Indonesia,-0.7893,113.9213,2020-03-20,369.0,32.0,2020-03-20,2020,3,12,20,258705000
11964,,Indonesia,-0.7893,113.9213,2020-03-21,450.0,38.0,2020-03-21,2020,3,12,21,258705000
11965,,Indonesia,-0.7893,113.9213,2020-03-22,514.0,48.0,2020-03-22,2020,3,12,22,258705000
11998,,Iran,32.0,53.0,2020-01-22,0.0,0.0,2020-01-22,2020,1,4,22,0
11999,,Iran,32.0,53.0,2020-01-23,0.0,0.0,2020-01-23,2020,1,4,23,0
